MACH,RE,ALPHA,BETA,DEFL_1_1,DEFL_1_2,DEFL_1_3,DEFL_1_4,FX,FY,FZ,TX,TY,TZ
0.6,14000000,11.45,2.79,-24.614,-10.495,-9.034,-18.237,0.1323,-0.4335,0.7542,-0.0282,-0.1402,0.2105
0.6,14000000,12.054,2.79,-24.614,-10.495,-9.034,-18.237,0.1304,-0.453,0.7939,-0.0299,-0.1473,0.2202
0.15,3500000,-19.718,17.98,1.103,12.22,4.005,-8.044,-0.0054,-0.5811,-0.6638,0.0022,-0.0364,-0.0997
0.15,3500000,-18.999,17.98,1.103,12.22,4.005,-8.044,-0.0011,-0.5987,-0.6111,0.0004,-0.0442,-0.0904
0.15,3500000,-18.564,17.98,1.103,12.22,4.005,-8.044,0.0015,-0.6088,-0.5799,-0.0006,-0.0486,-0.085
0.15,3500000,-12.15,17.98,1.103,12.22,4.005,-8.044,0.035,-0.7636,-0.1378,-0.0171,-0.1176,0.0005
0.15,3500000,-12.121,17.98,1.103,12.22,4.005,-8.044,0.0352,-0.7644,-0.1358,-0.0172,-0.1179,0.001
0.15,3500000,-8.556,17.98,1.103,12.22,4.005,-8.044,0.0489,-0.8645,0.1001,-0.0278,-0.1632,0.0571
0.15,3500000,1.656,17.98,1.103,12.22,4.005,-8.044,0.0698,-1.167,0.7293,-0.0578,-0.2809,0.2187
0.15,3500000,9.896,17.98,1.103,12.22,4.005,-8.044,0.0674,-1.421,1.2352,-0.0782,-0.3552,0.3396
0.15,3500000,11.367,17.98,1.103,12.22,4.005,-8.044,0.065,-1.4638,1.3262,-0.0812,-0.3665,0.3593
0.15,3500000,11.82,17.98,1.103,12.22,4.005,-8.044,0.0641,-1.4766,1.354,-0.082,-0.3698,0.3652
0.15,3500000,13.543,17.98,1.103,12.22,4.005,-8.044,0.0601,-1.5233,1.4586,-0.085,-0.3818,0.3866
0.15,3500000,14.873,17.98,1.103,12.22,4.005,-8.044,0.0564,-1.5582,1.5393,-0.0872,-0.3909,0.4028
0.15,3500000,18.049,17.98,1.103,12.22,4.005,-8.044,0.0452,-1.6363,1.7268,-0.0917,-0.4134,0.4394
0.15,3500000,19.124,17.98,1.103,12.22,4.005,-8.044,0.0404,-1.6616,1.7876,-0.0929,-0.4221,0.4516
0.15,3500000,19.47,17.98,1.103,12.22,4.005,-8.044,0.0388,-1.6696,1.8068,-0.0933,-0.425,0.4555
0.3,7000000,-19.718,17.98,1.103,12.22,4.005,-8.044,-0.009,-0.5971,-0.6827,0.0022,-0.0348,-0.098
0.3,7000000,-18.999,17.98,1.103,12.22,4.005,-8.044,-0.0045,-0.6142,-0.6286,0.0004,-0.0428,-0.0887
0.3,7000000,-18.564,17.98,1.103,12.22,4.005,-8.044,-0.0018,-0.624,-0.5966,-0.0006,-0.0473,-0.0834
0.3,7000000,-12.15,17.98,1.103,12.22,4.005,-8.044,0.0329,-0.7751,-0.1451,-0.0172,-0.1174,0.0023
0.3,7000000,-12.121,17.98,1.103,12.22,4.005,-8.044,0.0331,-0.7759,-0.1431,-0.0172,-0.1177,0.0027
0.3,7000000,-8.556,17.98,1.103,12.22,4.005,-8.044,0.0472,-0.8741,0.0959,-0.0278,-0.1632,0.0588
0.3,7000000,1.656,17.98,1.103,12.22,4.005,-8.044,0.0685,-1.1726,0.728,-0.0576,-0.2805,0.2192
0.3,7000000,9.896,17.98,1.103,12.22,4.005,-8.044,0.0654,-1.4258,1.2345,-0.0777,-0.3542,0.3388
0.3,7000000,11.367,17.98,1.103,12.22,4.005,-8.044,0.0627,-1.4688,1.3259,-0.0806,-0.3654,0.3583
0.3,7000000,11.82,17.98,1.103,12.22,4.005,-8.044,0.0618,-1.4816,1.3538,-0.0814,-0.3687,0.3641
0.3,7000000,13.543,17.98,1.103,12.22,4.005,-8.044,0.0575,-1.5285,1.4591,-0.0844,-0.3805,0.3852
0.3,7000000,14.873,17.98,1.103,12.22,4.005,-8.044,0.0535,-1.5637,1.5403,-0.0865,-0.3897,0.4011
0.3,7000000,18.049,17.98,1.103,12.22,4.005,-8.044,0.0413,-1.6427,1.7297,-0.0908,-0.4124,0.4373
0.3,7000000,19.124,17.98,1.103,12.22,4.005,-8.044,0.0363,-1.6679,1.7915,-0.092,-0.4208,0.4492
0.3,7000000,19.47,17.98,1.103,12.22,4.005,-8.044,0.0346,-1.6759,1.8112,-0.0924,-0.4236,0.453
0.45,10000000,-19.718,17.98,1.103,12.22,4.005,-8.044,-0.0124,-0.6121,-0.7014,0.0023,-0.0332,-0.096
0.45,10000000,-18.999,17.98,1.103,12.22,4.005,-8.044,-0.0077,-0.6287,-0.6457,0.0005,-0.0414,-0.0867
0.45,10000000,-18.564,17.98,1.103,12.22,4.005,-8.044,-0.0049,-0.6383,-0.6129,-0.0005,-0.0461,-0.0813
0.45,10000000,-12.15,17.98,1.103,12.22,4.005,-8.044,0.0309,-0.7858,-0.1521,-0.0172,-0.1174,0.0046
0.45,10000000,-12.121,17.98,1.103,12.22,4.005,-8.044,0.031,-0.7866,-0.1501,-0.0173,-0.1178,0.005
0.45,10000000,-8.556,17.98,1.103,12.22,4.005,-8.044,0.0455,-0.8827,0.0919,-0.0278,-0.1634,0.0608
0.45,10000000,1.656,17.98,1.103,12.22,4.005,-8.044,0.067,-1.1749,0.7245,-0.0572,-0.279,0.2189
0.45,10000000,9.896,17.98,1.103,12.22,4.005,-8.044,0.0632,-1.4243,1.2272,-0.0767,-0.3509,0.3357
0.45,10000000,11.367,17.98,1.103,12.22,4.005,-8.044,0.0603,-1.4667,1.318,-0.0795,-0.3617,0.3545
0.45,10000000,11.82,17.98,1.103,12.22,4.005,-8.044,0.0592,-1.4794,1.3457,-0.0803,-0.3649,0.3601
0.45,10000000,13.543,17.98,1.103,12.22,4.005,-8.044,0.0546,-1.5256,1.4503,-0.0831,-0.3764,0.3805
0.45,10000000,14.873,17.98,1.103,12.22,4.005,-8.044,0.0502,-1.5605,1.531,-0.0851,-0.3854,0.3959
0.45,10000000,18.049,17.98,1.103,12.22,4.005,-8.044,0.0371,-1.6386,1.7194,-0.0891,-0.4076,0.4307
0.45,10000000,19.124,17.98,1.103,12.22,4.005,-8.044,0.0319,-1.6631,1.7816,-0.0901,-0.4154,0.4418
0.45,10000000,19.47,17.98,1.103,12.22,4.005,-8.044,0.0301,-1.6708,1.8015,-0.0905,-0.4179,0.4453
0.6,14000000,-19.718,17.98,1.103,12.22,4.005,-8.044,-0.0207,-0.649,-0.7456,0.0024,-0.0297,-0.0924
0.6,14000000,-18.999,17.98,1.103,12.22,4.005,-8.044,-0.0154,-0.6636,-0.6854,0.0006,-0.0384,-0.0831
0.6,14000000,-18.564,17.98,1.103,12.22,4.005,-8.044,-0.0123,-0.6719,-0.6499,-0.0005,-0.0434,-0.0777
0.6,14000000,-12.15,17.98,1.103,12.22,4.005,-8.044,0.0276,-0.8042,-0.1614,-0.0173,-0.118,0.0082
0.6,14000000,-12.121,17.98,1.103,12.22,4.005,-8.044,0.0278,-0.8048,-0.1593,-0.0174,-0.1184,0.0086
0.6,14000000,-8.556,17.98,1.103,12.22,4.005,-8.044,0.0434,-0.895,0.0902,-0.028,-0.1649,0.0643
0.6,14000000,1.656,17.98,1.103,12.22,4.005,-8.044,0.0654,-1.1804,0.7246,-0.0571,-0.2792,0.2203
0.6,14000000,9.896,17.98,1.103,12.22,4.005,-8.044,0.0603,-1.4272,1.2229,-0.0759,-0.3486,0.3335
0.6,14000000,11.367,17.98,1.103,12.22,4.005,-8.044,0.0568,-1.4707,1.3137,-0.0785,-0.359,0.3517
0.6,14000000,11.82,17.98,1.103,12.22,4.005,-8.044,0.0555,-1.4837,1.3416,-0.0792,-0.3621,0.3571
0.6,14000000,13.543,17.98,1.103,12.22,4.005,-8.044,0.0499,-1.5317,1.4474,-0.0818,-0.3731,0.3766
0.6,14000000,14.873,17.98,1.103,12.22,4.005,-8.044,0.0447,-1.5685,1.5294,-0.0836,-0.382,0.3914
0.6,14000000,18.049,17.98,1.103,12.22,4.005,-8.044,0.0287,-1.6517,1.7233,-0.0871,-0.4043,0.4247
0.6,14000000,19.124,17.98,1.103,12.22,4.005,-8.044,0.0225,-1.6774,1.7892,-0.088,-0.4113,0.435
0.15,3500000,-19.588,11.06,-0.224,14.167,13.717,-12.691,0.0238,-0.025,-0.8273,0.0229,0.0825,-0.1781
0.15,3500000,-13.556,11.06,-0.224,14.167,13.717,-12.691,0.0604,-0.2017,-0.3891,0.0048,0.0028,-0.0833
0.15,3500000,-13.079,11.06,-0.224,14.167,13.717,-12.691,0.0628,-0.2128,-0.3594,0.0036,-0.0019,-0.0771
0.15,3500000,-8.827,11.06,-0.224,14.167,13.717,-12.691,0.0809,-0.2952,-0.1242,-0.0056,-0.0356,-0.0298
0.15,3500000,-2.298,11.06,-0.224,14.167,13.717,-12.691,0.1006,-0.4327,0.2187,-0.0202,-0.0819,0.0475
0.15,3500000,-1.317,11.06,-0.224,14.167,13.717,-12.691,0.1029,-0.4549,0.2695,-0.0224,-0.0881,0.0594
0.15,3500000,-0.122,11.06,-0.224,14.167,13.717,-12.691,0.1055,-0.4829,0.332,-0.0251,-0.0954,0.074
0.15,3500000,9.052,11.06,-0.224,14.167,13.717,-12.691,0.1122,-0.769,0.8795,-0.0496,-0.1764,0.2133
0.15,3500000,11.285,11.06,-0.224,14.167,13.717,-12.691,0.1094,-0.8452,1.0242,-0.0556,-0.1999,0.2499
0.15,3500000,12.524,11.06,-0.224,14.167,13.717,-12.691,0.1069,-0.8853,1.1036,-0.0587,-0.2125,0.2693
0.15,3500000,13.136,11.06,-0.224,14.167,13.717,-12.691,0.1055,-0.9043,1.1424,-0.0601,-0.2185,0.2785
0.15,3500000,17.04,11.06,-0.224,14.167,13.717,-12.691,0.0923,-1.0154,1.382,-0.0679,-0.2556,0.333
0.15,3500000,18.357,11.06,-0.224,14.167,13.717,-12.691,0.0858,-1.0491,1.4569,-0.07,-0.2689,0.3499
0.15,3500000,19.379,11.06,-0.224,14.167,13.717,-12.691,0.0801,-1.0732,1.5118,-0.0715,-0.2791,0.3621
0.15,3500000,19.768,11.06,-0.224,14.167,13.717,-12.691,0.0778,-1.0822,1.5323,-0.0721,-0.2831,0.3667
0.3,7000000,-19.588,11.06,-0.224,14.167,13.717,-12.691,0.0216,-0.032,-0.8419,0.0229,0.084,-0.1779
0.3,7000000,-13.556,11.06,-0.224,14.167,13.717,-12.691,0.0591,-0.2063,-0.3955,0.0049,0.0034,-0.0831
0.3,7000000,-13.079,11.06,-0.224,14.167,13.717,-12.691,0.0616,-0.2172,-0.3653,0.0037,-0.0014,-0.0769
0.3,7000000,-8.827,11.06,-0.224,14.167,13.717,-12.691,0.08,-0.2986,-0.1266,-0.0056,-0.0356,-0.0293
0.3,7000000,-2.298,11.06,-0.224,14.167,13.717,-12.691,0.0999,-0.4351,0.2185,-0.0202,-0.0822,0.048
0.3,7000000,-1.317,11.06,-0.224,14.167,13.717,-12.691,0.1022,-0.4573,0.2695,-0.0224,-0.0884,0.0599
0.3,7000000,-0.122,11.06,-0.224,14.167,13.717,-12.691,0.1047,-0.4852,0.3322,-0.0252,-0.0958,0.0745
0.3,7000000,9.052,11.06,-0.224,14.167,13.717,-12.691,0.1109,-0.7725,0.8805,-0.0496,-0.1777,0.214
0.3,7000000,11.285,11.06,-0.224,14.167,13.717,-12.691,0.1078,-0.8487,1.0253,-0.0555,-0.2012,0.2504
0.3,7000000,12.524,11.06,-0.224,14.167,13.717,-12.691,0.1052,-0.8888,1.1048,-0.0586,-0.2138,0.2696
0.3,7000000,13.136,11.06,-0.224,14.167,13.717,-12.691,0.1037,-0.9079,1.1438,-0.06,-0.2198,0.2787
0.3,7000000,17.04,11.06,-0.224,14.167,13.717,-12.691,0.0895,-1.0198,1.3845,-0.0677,-0.2577,0.3331
0.3,7000000,18.357,11.06,-0.224,14.167,13.717,-12.691,0.0827,-1.0532,1.46,-0.0698,-0.2707,0.3496
0.3,7000000,19.379,11.06,-0.224,14.167,13.717,-12.691,0.0768,-1.077,1.516,-0.0712,-0.2807,0.3615
0.3,7000000,19.768,11.06,-0.224,14.167,13.717,-12.691,0.0744,-1.0859,1.5372,-0.0718,-0.2846,0.366
0.45,10000000,-19.588,11.06,-0.224,14.167,13.717,-12.691,0.0194,-0.0388,-0.8564,0.0229,0.0855,-0.1776
0.45,10000000,-13.556,11.06,-0.224,14.167,13.717,-12.691,0.0578,-0.2106,-0.4021,0.0049,0.0041,-0.0829
0.45,10000000,-13.079,11.06,-0.224,14.167,13.717,-12.691,0.0603,-0.2213,-0.3714,0.0037,-0.0008,-0.0767
0.45,10000000,-8.827,11.06,-0.224,14.167,13.717,-12.691,0.0791,-0.3021,-0.1288,-0.0056,-0.0356,-0.0288
0.45,10000000,-2.298,11.06,-0.224,14.167,13.717,-12.691,0.099,-0.4376,0.2186,-0.0203,-0.0827,0.0487
0.45,10000000,-1.317,11.06,-0.224,14.167,13.717,-12.691,0.1013,-0.4597,0.2697,-0.0225,-0.089,0.0605
0.45,10000000,-0.122,11.06,-0.224,14.167,13.717,-12.691,0.1038,-0.4876,0.3324,-0.0252,-0.0964,0.0751
0.45,10000000,9.052,11.06,-0.224,14.167,13.717,-12.691,0.1093,-0.776,0.8797,-0.0496,-0.1795,0.2148
0.45,10000000,11.285,11.06,-0.224,14.167,13.717,-12.691,0.1058,-0.8512,1.0229,-0.0554,-0.2027,0.2504
0.45,10000000,12.524,11.06,-0.224,14.167,13.717,-12.691,0.103,-0.8908,1.1017,-0.0583,-0.2151,0.2692
0.45,10000000,13.136,11.06,-0.224,14.167,13.717,-12.691,0.1013,-0.9099,1.1405,-0.0597,-0.2212,0.2782
0.45,10000000,17.04,11.06,-0.224,14.167,13.717,-12.691,0.0859,-1.0214,1.3795,-0.0672,-0.2596,0.3317
0.45,10000000,18.357,11.06,-0.224,14.167,13.717,-12.691,0.0789,-1.0537,1.4548,-0.0692,-0.272,0.3474
0.45,10000000,19.379,11.06,-0.224,14.167,13.717,-12.691,0.0728,-1.0767,1.5116,-0.0706,-0.2813,0.3587
0.45,10000000,19.768,11.06,-0.224,14.167,13.717,-12.691,0.0704,-1.0853,1.5332,-0.0711,-0.285,0.363
0.6,14000000,-19.588,11.06,-0.224,14.167,13.717,-12.691,0.0156,-0.048,-0.8831,0.0232,0.0889,-0.1782
0.6,14000000,-13.556,11.06,-0.224,14.167,13.717,-12.691,0.0562,-0.2143,-0.4095,0.005,0.0051,-0.083
0.6,14000000,-13.079,11.06,-0.224,14.167,13.717,-12.691,0.0588,-0.225,-0.3782,0.0038,0.0001,-0.0768
0.6,14000000,-8.827,11.06,-0.224,14.167,13.717,-12.691,0.0778,-0.3059,-0.1308,-0.0056,-0.0357,-0.0282
0.6,14000000,-2.298,11.06,-0.224,14.167,13.717,-12.691,0.0979,-0.4417,0.2204,-0.0204,-0.0838,0.05
0.6,14000000,-1.317,11.06,-0.224,14.167,13.717,-12.691,0.1002,-0.464,0.2718,-0.0227,-0.0901,0.0619
0.6,14000000,-0.122,11.06,-0.224,14.167,13.717,-12.691,0.1027,-0.492,0.3348,-0.0254,-0.0977,0.0766
0.6,14000000,9.052,11.06,-0.224,14.167,13.717,-12.691,0.1073,-0.7822,0.8809,-0.0499,-0.1827,0.2167
0.6,14000000,11.285,11.06,-0.224,14.167,13.717,-12.691,0.1034,-0.8574,1.0229,-0.0555,-0.2062,0.252
0.6,14000000,12.524,11.06,-0.224,14.167,13.717,-12.691,0.1003,-0.8967,1.1009,-0.0584,-0.2187,0.2705
0.6,14000000,13.136,11.06,-0.224,14.167,13.717,-12.691,0.0984,-0.9157,1.1393,-0.0597,-0.2248,0.2794
0.6,14000000,17.04,11.06,-0.224,14.167,13.717,-12.691,0.0811,-1.028,1.3757,-0.067,-0.2646,0.3322
0.6,14000000,18.357,11.06,-0.224,14.167,13.717,-12.691,0.0732,-1.0604,1.4532,-0.0689,-0.2765,0.347
0.6,14000000,19.379,11.06,-0.224,14.167,13.717,-12.691,0.0666,-1.0835,1.5135,-0.0702,-0.2851,0.3575
0.15,3500000,-11.36,-1.32,-3.124,-18.677,-25.32,26.854,0.1879,0.2305,-0.7085,0.0326,0.0434,-0.1584
0.15,3500000,-9.042,-1.32,-3.124,-18.677,-25.32,26.854,0.1934,0.1579,-0.5778,0.0251,0.0138,-0.1217
0.15,3500000,-7.113,-1.32,-3.124,-18.677,-25.32,26.854,0.1965,0.088,-0.4645,0.0179,-0.0147,-0.0866
0.15,3500000,-5.718,-1.32,-3.124,-18.677,-25.32,26.854,0.1973,-0.0643,-0.2821,0.0031,-0.0857,-0.01
0.15,3500000,-1.241,-1.32,-3.124,-18.677,-25.32,26.854,0.1885,-0.0003,-0.2456,0.0087,-0.0263,-0.0434
0.15,3500000,0.134,-1.32,-3.124,-18.677,-25.32,26.854,0.184,-0.0267,-0.1903,0.0061,-0.0304,-0.0302
0.15,3500000,1.658,-1.32,-3.124,-18.677,-25.32,26.854,0.1786,-0.0917,-0.0912,-0.0002,-0.0535,0.0028
0.15,3500000,2.445,-1.32,-3.124,-18.677,-25.32,26.854,0.1756,-0.1281,-0.0358,-0.0038,-0.067,0.0215
0.15,3500000,9.047,-1.32,-3.124,-18.677,-25.32,26.854,0.1461,-0.14,0.1619,-0.0051,-0.0372,0.029
0.15,3500000,11.138,-1.32,-3.124,-18.677,-25.32,26.854,0.1349,-0.2305,0.3196,-0.0134,-0.0737,0.075
0.15,3500000,12.372,-1.32,-3.124,-18.677,-25.32,26.854,0.1278,-0.2748,0.4052,-0.0174,-0.0913,0.0976
0.15,3500000,14.553,-1.32,-3.124,-18.677,-25.32,26.854,0.1144,-0.3278,0.5345,-0.0222,-0.1104,0.1246
0.15,3500000,14.56,-1.32,-3.124,-18.677,-25.32,26.854,0.1144,-0.3279,0.5349,-0.0222,-0.1105,0.1247
0.15,3500000,17.528,-1.32,-3.124,-18.677,-25.32,26.854,0.094,-0.367,0.6862,-0.0256,-0.1211,0.1445
0.15,3500000,19.32,-1.32,-3.124,-18.677,-25.32,26.854,0.0805,-0.3818,0.7732,-0.027,-0.1239,0.152
0.3,7000000,-11.36,-1.32,-3.124,-18.677,-25.32,26.854,0.1861,0.2342,-0.7105,0.0327,0.0461,-0.1597
0.3,7000000,-9.042,-1.32,-3.124,-18.677,-25.32,26.854,0.1915,0.1603,-0.5773,0.0252,0.0158,-0.1224
0.3,7000000,-7.113,-1.32,-3.124,-18.677,-25.32,26.854,0.1945,0.0898,-0.4624,0.018,-0.0129,-0.087
0.3,7000000,-5.718,-1.32,-3.124,-18.677,-25.32,26.854,0.1952,-0.0628,-0.2793,0.0033,-0.0841,-0.0102
0.3,7000000,-1.241,-1.32,-3.124,-18.677,-25.32,26.854,0.1871,0.0007,-0.2442,0.0088,-0.0256,-0.0434
0.3,7000000,0.134,-1.32,-3.124,-18.677,-25.32,26.854,0.1827,-0.0258,-0.1891,0.0062,-0.0299,-0.0301
0.3,7000000,1.658,-1.32,-3.124,-18.677,-25.32,26.854,0.1774,-0.0912,-0.0901,-0.0002,-0.0532,0.0032
0.3,7000000,2.445,-1.32,-3.124,-18.677,-25.32,26.854,0.1744,-0.1278,-0.0346,-0.0038,-0.0669,0.0219
0.3,7000000,9.047,-1.32,-3.124,-18.677,-25.32,26.854,0.1452,-0.1386,0.1627,-0.005,-0.037,0.029
0.3,7000000,11.138,-1.32,-3.124,-18.677,-25.32,26.854,0.1339,-0.2285,0.3208,-0.0133,-0.0734,0.0748
0.3,7000000,12.372,-1.32,-3.124,-18.677,-25.32,26.854,0.1268,-0.2727,0.407,-0.0174,-0.091,0.0974
0.3,7000000,14.553,-1.32,-3.124,-18.677,-25.32,26.854,0.1133,-0.3262,0.5387,-0.0222,-0.1106,0.1247
0.3,7000000,14.56,-1.32,-3.124,-18.677,-25.32,26.854,0.1132,-0.3263,0.5391,-0.0222,-0.1107,0.1248
0.3,7000000,17.528,-1.32,-3.124,-18.677,-25.32,26.854,0.0925,-0.3653,0.6939,-0.0256,-0.1217,0.1447
0.3,7000000,19.32,-1.32,-3.124,-18.677,-25.32,26.854,0.0787,-0.38,0.7834,-0.027,-0.1246,0.1521
0.45,10000000,-11.36,-1.32,-3.124,-18.677,-25.32,26.854,0.1832,0.2411,-0.7123,0.033,0.0509,-0.1622
0.45,10000000,-9.042,-1.32,-3.124,-18.677,-25.32,26.854,0.1885,0.1652,-0.5757,0.0255,0.0195,-0.1238
0.45,10000000,-7.113,-1.32,-3.124,-18.677,-25.32,26.854,0.1911,0.0933,-0.4584,0.0183,-0.0098,-0.0877
0.45,10000000,-5.718,-1.32,-3.124,-18.677,-25.32,26.854,0.1917,-0.0599,-0.2742,0.0035,-0.0813,-0.0104
0.45,10000000,-1.241,-1.32,-3.124,-18.677,-25.32,26.854,0.1847,0.0025,-0.2412,0.0089,-0.0242,-0.0432
0.45,10000000,0.134,-1.32,-3.124,-18.677,-25.32,26.854,0.1805,-0.0242,-0.1867,0.0062,-0.0288,-0.0299
0.45,10000000,1.658,-1.32,-3.124,-18.677,-25.32,26.854,0.1754,-0.09,-0.0879,-0.0002,-0.0527,0.0037
0.45,10000000,2.445,-1.32,-3.124,-18.677,-25.32,26.854,0.1726,-0.1269,-0.0324,-0.0038,-0.0667,0.0226
0.45,10000000,9.047,-1.32,-3.124,-18.677,-25.32,26.854,0.1438,-0.137,0.1639,-0.0051,-0.0369,0.0294
0.45,10000000,11.138,-1.32,-3.124,-18.677,-25.32,26.854,0.1326,-0.2257,0.3218,-0.0133,-0.073,0.0747
0.45,10000000,12.372,-1.32,-3.124,-18.677,-25.32,26.854,0.1254,-0.2696,0.4086,-0.0173,-0.0906,0.0972
0.45,10000000,14.553,-1.32,-3.124,-18.677,-25.32,26.854,0.1118,-0.3234,0.5424,-0.0221,-0.1106,0.1247
0.45,10000000,14.56,-1.32,-3.124,-18.677,-25.32,26.854,0.1118,-0.3235,0.5428,-0.0221,-0.1106,0.1248
0.45,10000000,17.528,-1.32,-3.124,-18.677,-25.32,26.854,0.0907,-0.3623,0.7009,-0.0256,-0.1219,0.1447
0.45,10000000,19.32,-1.32,-3.124,-18.677,-25.32,26.854,0.0767,-0.3768,0.793,-0.027,-0.125,0.1521
0.6,14000000,-11.36,-1.32,-3.124,-18.677,-25.32,26.854,0.1801,0.2534,-0.719,0.0337,0.0583,-0.1673
0.6,14000000,-9.042,-1.32,-3.124,-18.677,-25.32,26.854,0.1847,0.1728,-0.5754,0.026,0.0249,-0.1264
0.6,14000000,-7.113,-1.32,-3.124,-18.677,-25.32,26.854,0.1866,0.0984,-0.4535,0.0188,-0.0052,-0.0891
0.6,14000000,-5.718,-1.32,-3.124,-18.677,-25.32,26.854,0.187,-0.0561,-0.2675,0.004,-0.0774,-0.0111
0.6,14000000,-1.241,-1.32,-3.124,-18.677,-25.32,26.854,0.1818,0.0047,-0.2381,0.009,-0.0226,-0.0432
0.6,14000000,0.134,-1.32,-3.124,-18.677,-25.32,26.854,0.178,-0.0222,-0.1842,0.0063,-0.0276,-0.0297
0.6,14000000,1.658,-1.32,-3.124,-18.677,-25.32,26.854,0.1732,-0.0893,-0.0852,-0.0002,-0.0524,0.0045
0.6,14000000,2.445,-1.32,-3.124,-18.677,-25.32,26.854,0.1705,-0.127,-0.0292,-0.0039,-0.0669,0.0239
0.6,14000000,9.047,-1.32,-3.124,-18.677,-25.32,26.854,0.1422,-0.1359,0.1658,-0.0052,-0.0373,0.0302
0.6,14000000,11.138,-1.32,-3.124,-18.677,-25.32,26.854,0.131,-0.2242,0.3241,-0.0134,-0.0733,0.0754
0.6,14000000,12.372,-1.32,-3.124,-18.677,-25.32,26.854,0.1239,-0.2682,0.4118,-0.0174,-0.0911,0.0979
0.6,14000000,14.553,-1.32,-3.124,-18.677,-25.32,26.854,0.1101,-0.3227,0.5483,-0.0223,-0.1117,0.1259
0.6,14000000,14.56,-1.32,-3.124,-18.677,-25.32,26.854,0.11,-0.3229,0.5487,-0.0223,-0.1118,0.126
0.6,14000000,17.528,-1.32,-3.124,-18.677,-25.32,26.854,0.0887,-0.3619,0.7106,-0.0259,-0.1235,0.1461
0.15,3500000,-17.478,-7.86,-13.064,13.448,-20.93,19.26,0.1109,0.9785,-1.2844,0.0722,0.3077,-0.3557
0.15,3500000,-15.426,-7.86,-13.064,13.448,-20.93,19.26,0.1223,0.9198,-1.1632,0.0667,0.2835,-0.3257
0.15,3500000,-14.331,-7.86,-13.064,13.448,-20.93,19.26,0.128,0.889,-1.1017,0.0639,0.2711,-0.3102
0.15,3500000,-11.7,-7.86,-13.064,13.448,-20.93,19.26,0.1398,0.8122,-0.9577,0.057,0.2414,-0.2724
0.15,3500000,-4.905,-7.86,-13.064,13.448,-20.93,19.26,0.1522,0.5716,-0.5427,0.0366,0.1598,-0.1555
0.15,3500000,-3.849,-7.86,-13.064,13.448,-20.93,19.26,0.1527,0.5393,-0.4841,0.0339,0.1508,-0.1399
0.15,3500000,-3.727,-7.86,-13.064,13.448,-20.93,19.26,0.1527,0.5358,-0.4775,0.0336,0.1499,-0.1382
0.15,3500000,1.442,-7.86,-13.064,13.448,-20.93,19.26,0.1509,0.4141,-0.2205,0.0224,0.1228,-0.0771
0.15,3500000,2.806,-7.86,-13.064,13.448,-20.93,19.26,0.1493,0.3673,-0.1346,0.0178,0.107,-0.0525
0.15,3500000,8.015,-7.86,-13.064,13.448,-20.93,19.26,0.1389,0.2761,0.1235,0.0079,0.0851,-0.0009
0.15,3500000,8.223,-7.86,-13.064,13.448,-20.93,19.26,0.1383,0.2747,0.1321,0.0077,0.0852,0
0.15,3500000,9.373,-7.86,-13.064,13.448,-20.93,19.26,0.135,0.2695,0.1772,0.0068,0.0867,0.0038
0.15,3500000,17.462,-7.86,-13.064,13.448,-20.93,19.26,0.0992,0.366,0.3812,0.013,0.1548,-0.041
0.15,3500000,18.631,-7.86,-13.064,13.448,-20.93,19.26,0.0916,0.3596,0.4318,0.0123,0.1527,-0.038
0.15,3500000,19.494,-7.86,-13.064,13.448,-20.93,19.26,0.0856,0.3544,0.4695,0.0119,0.1508,-0.0358
0.3,7000000,-17.478,-7.86,-13.064,13.448,-20.93,19.26,0.109,0.9775,-1.2886,0.0719,0.3072,-0.3548
0.3,7000000,-15.426,-7.86,-13.064,13.448,-20.93,19.26,0.1205,0.9189,-1.1648,0.0665,0.2833,-0.325
0.3,7000000,-14.331,-7.86,-13.064,13.448,-20.93,19.26,0.1262,0.888,-1.1021,0.0637,0.2711,-0.3096
0.3,7000000,-11.7,-7.86,-13.064,13.448,-20.93,19.26,0.138,0.811,-0.9554,0.0568,0.2416,-0.2718
0.3,7000000,-4.905,-7.86,-13.064,13.448,-20.93,19.26,0.1511,0.5715,-0.5419,0.0366,0.1603,-0.1559
0.3,7000000,-3.849,-7.86,-13.064,13.448,-20.93,19.26,0.1516,0.5393,-0.4835,0.0339,0.1513,-0.1404
0.3,7000000,-3.727,-7.86,-13.064,13.448,-20.93,19.26,0.1516,0.5357,-0.4769,0.0336,0.1504,-0.1387
0.3,7000000,1.442,-7.86,-13.064,13.448,-20.93,19.26,0.1499,0.4133,-0.2196,0.0224,0.1227,-0.0773
0.3,7000000,2.806,-7.86,-13.064,13.448,-20.93,19.26,0.1484,0.3662,-0.1334,0.0177,0.1065,-0.0524
0.3,7000000,8.015,-7.86,-13.064,13.448,-20.93,19.26,0.1378,0.2764,0.1245,0.0078,0.0846,-0.0012
0.3,7000000,8.223,-7.86,-13.064,13.448,-20.93,19.26,0.1373,0.2751,0.1331,0.0076,0.0846,-0.0002
0.3,7000000,9.373,-7.86,-13.064,13.448,-20.93,19.26,0.1339,0.2704,0.1783,0.0068,0.0862,0.0034
