MACH,RE,ALPHA,BETA,DEFL_1_1,DEFL_1_2,DEFL_1_3,DEFL_1_4,FX,FY,FZ,TX,TY,TZ
0.15,3500000,-4.572,6.66,21.145,-27.546,-20.855,0.717,0.2038,-0.3827,-0.152,-0.0008,-0.0818,-0.0527
0.15,3500000,-1.938,6.66,21.145,-27.546,-20.855,0.717,0.2015,-0.3968,-0.0682,-0.0025,-0.0769,-0.0435
0.15,3500000,-1.252,6.66,21.145,-27.546,-20.855,0.717,0.2005,-0.4121,-0.0363,-0.004,-0.0811,-0.0355
0.15,3500000,-0.232,6.66,21.145,-27.546,-20.855,0.717,0.1987,-0.441,0.0166,-0.0069,-0.0903,-0.0207
0.15,3500000,1.088,6.66,21.145,-27.546,-20.855,0.717,0.1958,-0.4621,0.0671,-0.0089,-0.0932,-0.0104
0.15,3500000,5.591,6.66,21.145,-27.546,-20.855,0.717,0.1824,-0.5738,0.2827,-0.0188,-0.1193,0.0418
0.15,3500000,8.103,6.66,21.145,-27.546,-20.855,0.717,0.1724,-0.7133,0.4886,-0.0311,-0.1724,0.1095
0.15,3500000,8.38,6.66,21.145,-27.546,-20.855,0.717,0.1711,-0.7283,0.5114,-0.0324,-0.178,0.1168
0.15,3500000,12.379,6.66,21.145,-27.546,-20.855,0.717,0.151,-0.9209,0.8268,-0.0485,-0.2495,0.2102
0.15,3500000,14.755,6.66,21.145,-27.546,-20.855,0.717,0.1371,-0.9981,0.985,-0.0543,-0.2751,0.2475
0.15,3500000,-11.084,6.61,28.129,19.153,-25.991,-0.314,0.1747,-0.1192,-0.4851,0.0197,0.083,-0.2104
0.15,3500000,-9.08,6.61,28.129,19.153,-25.991,-0.314,0.1825,-0.0866,-0.4449,0.0223,0.1055,-0.2237
0.15,3500000,-8.616,6.61,28.129,19.153,-25.991,-0.314,0.1841,-0.0753,-0.4399,0.0232,0.1127,-0.2287
0.15,3500000,-6.298,6.61,28.129,19.153,-25.991,-0.314,0.1915,-0.0159,-0.422,0.0282,0.1511,-0.2551
0.15,3500000,-5.298,6.61,28.129,19.153,-25.991,-0.314,0.1943,-0.0373,-0.3692,0.0259,0.1441,-0.2427
0.15,3500000,-2.066,6.61,28.129,19.153,-25.991,-0.314,0.202,-0.2155,-0.0991,0.008,0.0688,-0.1484
0.15,3500000,-0.746,6.61,28.129,19.153,-25.991,-0.314,0.2045,-0.23,-0.0515,0.0063,0.0685,-0.1403
0.15,3500000,0.195,6.61,28.129,19.153,-25.991,-0.314,0.2061,-0.24,-0.0192,0.0052,0.069,-0.1351
0.15,3500000,7.149,6.61,28.129,19.153,-25.991,-0.314,0.2101,-0.2281,0.1376,0.0073,0.1241,-0.1475
0.15,3500000,7.349,6.61,28.129,19.153,-25.991,-0.314,0.21,-0.2301,0.1449,0.0072,0.1245,-0.1468
0.15,3500000,7.76,6.61,28.129,19.153,-25.991,-0.314,0.2097,-0.242,0.1677,0.0062,0.1215,-0.1414
0.15,3500000,12.481,6.61,28.129,19.153,-25.991,-0.314,0.2001,-0.6985,0.7606,-0.034,-0.0781,0.0828
0.15,3500000,13.142,6.61,28.129,19.153,-25.991,-0.314,0.1976,-0.7586,0.8398,-0.039,-0.1052,0.1125
0.15,3500000,18.97,6.61,28.129,19.153,-25.991,-0.314,0.1655,-1.028,1.2878,-0.0589,-0.2203,0.2437
0.15,3500000,19.637,6.61,28.129,19.153,-25.991,-0.314,0.1613,-1.0429,1.3254,-0.0597,-0.2258,0.2506
0.15,3500000,-15.468,11.37,-7.438,27.27,-16.996,25.172,0.1238,-0.2929,-0.5365,0.0075,-0.0138,-0.1165
0.15,3500000,-11.268,11.37,-7.438,27.27,-16.996,25.172,0.1509,-0.3613,-0.3241,-0.0017,-0.0475,-0.0765
0.15,3500000,-10.527,11.37,-7.438,27.27,-16.996,25.172,0.1552,-0.3674,-0.2939,-0.0028,-0.05,-0.0723
0.15,3500000,-8.703,11.37,-7.438,27.27,-16.996,25.172,0.1645,-0.3743,-0.2272,-0.0047,-0.051,-0.0659
0.15,3500000,-3.989,11.37,-7.438,27.27,-16.996,25.172,0.1783,-0.3585,-0.089,-0.0054,-0.0278,-0.0666
0.15,3500000,-1.815,11.37,-7.438,27.27,-16.996,25.172,0.1817,-0.351,-0.0326,-0.0053,-0.0144,-0.0681
0.15,3500000,2.475,11.37,-7.438,27.27,-16.996,25.172,0.1828,-0.4159,0.1466,-0.0113,-0.0233,-0.0346
0.15,3500000,3.24,11.37,-7.438,27.27,-16.996,25.172,0.1823,-0.4463,0.1962,-0.014,-0.0339,-0.0195
0.15,3500000,4.42,11.37,-7.438,27.27,-16.996,25.172,0.1811,-0.5069,0.2856,-0.0193,-0.0572,0.0103
0.15,3500000,5.237,11.37,-7.438,27.27,-16.996,25.172,0.1795,-0.5603,0.3588,-0.0239,-0.0791,0.0367
0.15,3500000,6.517,11.37,-7.438,27.27,-16.996,25.172,0.1756,-0.6598,0.4874,-0.0324,-0.1221,0.0859
0.15,3500000,6.593,11.37,-7.438,27.27,-16.996,25.172,0.1753,-0.6661,0.4954,-0.033,-0.1249,0.089
0.15,3500000,11.678,11.37,-7.438,27.27,-16.996,25.172,0.1498,-1.0232,0.9633,-0.0614,-0.2815,0.2645
0.15,3500000,15.582,11.37,-7.438,27.27,-16.996,25.172,0.1269,-1.164,1.206,-0.0706,-0.336,0.3318
0.15,3500000,18.984,11.37,-7.438,27.27,-16.996,25.172,0.1058,-1.2432,1.3897,-0.075,-0.3634,0.3692
0.15,3500000,-19.67,18.55,17.745,5.07,17.927,-25.737,0.0333,-0.5837,-0.6204,0.0021,-0.0381,-0.0796
0.15,3500000,-15.912,18.55,17.745,5.07,17.927,-25.737,0.0557,-0.6658,-0.3594,-0.0071,-0.0754,-0.0341
0.15,3500000,-15.115,18.55,17.745,5.07,17.927,-25.737,0.0604,-0.6849,-0.3035,-0.0092,-0.0839,-0.0235
0.15,3500000,-14.953,18.55,17.745,5.07,17.927,-25.737,0.0613,-0.6888,-0.2921,-0.0097,-0.0856,-0.0212
0.15,3500000,-13.822,18.55,17.745,5.07,17.927,-25.737,0.0677,-0.717,-0.2122,-0.0128,-0.0979,-0.0055
0.15,3500000,-8.017,18.55,17.745,5.07,17.927,-25.737,0.0967,-0.8777,0.1935,-0.0301,-0.1651,0.0836
0.15,3500000,-5.415,18.55,17.745,5.07,17.927,-25.737,0.1056,-0.9552,0.3629,-0.0382,-0.1971,0.1255
0.15,3500000,-2.627,18.55,17.745,5.07,17.927,-25.737,0.1127,-1.0432,0.5384,-0.0468,-0.2325,0.1716
0.15,3500000,0.66,18.55,17.745,5.07,17.927,-25.737,0.1182,-1.1437,0.7331,-0.0561,-0.2694,0.222
0.15,3500000,3.177,18.55,17.745,5.07,17.927,-25.737,0.1202,-1.2142,0.873,-0.0622,-0.2915,0.2554
0.15,3500000,6.466,18.55,17.745,5.07,17.927,-25.737,0.1198,-1.3192,1.0676,-0.0711,-0.324,0.3033
0.15,3500000,10.637,18.55,17.745,5.07,17.927,-25.737,0.1129,-1.4372,1.2978,-0.0806,-0.356,0.3535
0.15,3500000,15.032,18.55,17.745,5.07,17.927,-25.737,0.0962,-1.5454,1.5195,-0.0892,-0.3849,0.3968
0.15,3500000,17.669,18.55,17.745,5.07,17.927,-25.737,0.0845,-1.6063,1.6555,-0.0938,-0.4013,0.4209
0.15,3500000,19.848,18.55,17.745,5.07,17.927,-25.737,0.0741,-1.6537,1.7702,-0.0971,-0.4145,0.4399
0.15,3500000,-19.699,-15.86,19.591,-11.236,-29.972,16.631,0.0771,1.3494,-1.7503,0.0921,0.399,-0.4893
0.15,3500000,-16.558,-15.86,19.591,-11.236,-29.972,16.631,0.0903,1.2472,-1.5514,0.0833,0.3571,-0.4386
0.15,3500000,-12.344,-15.86,19.591,-11.236,-29.972,16.631,0.1034,1.1016,-1.2825,0.0709,0.303,-0.3685
0.15,3500000,-8.37,-15.86,19.591,-11.236,-29.972,16.631,0.1076,0.9475,-1.0053,0.0585,0.2514,-0.2948
0.15,3500000,-5.818,-15.86,19.591,-11.236,-29.972,16.631,0.1075,0.845,-0.8261,0.05,0.2172,-0.2454
0.15,3500000,-4.885,-15.86,19.591,-11.236,-29.972,16.631,0.1071,0.8059,-0.7604,0.0467,0.2034,-0.2264
0.15,3500000,-4.68,-15.86,19.591,-11.236,-29.972,16.631,0.107,0.7973,-0.7459,0.046,0.2004,-0.2222
0.15,3500000,-2.483,-15.86,19.591,-11.236,-29.972,16.631,0.1047,0.7096,-0.5942,0.0385,0.1699,-0.179
0.15,3500000,0.321,-15.86,19.591,-11.236,-29.972,16.631,0.0998,0.5661,-0.3669,0.0256,0.1131,-0.1063
0.15,3500000,1.303,-15.86,19.591,-11.236,-29.972,16.631,0.0976,0.5184,-0.289,0.0212,0.0939,-0.0818
0.15,3500000,1.656,-15.86,19.591,-11.236,-29.972,16.631,0.0967,0.5013,-0.2609,0.0197,0.087,-0.0729
0.15,3500000,2.396,-15.86,19.591,-11.236,-29.972,16.631,0.0948,0.4654,-0.2017,0.0163,0.0722,-0.0543
0.15,3500000,6.003,-15.86,19.591,-11.236,-29.972,16.631,0.0841,0.289,0.0918,-0.0004,-0.0036,0.0385
0.15,3500000,7.411,-15.86,19.591,-11.236,-29.972,16.631,0.0791,0.2037,0.2261,-0.0087,-0.0427,0.0835
0.15,3500000,12.848,-15.86,19.591,-11.236,-29.972,16.631,0.0564,0.2013,0.43,-0.0111,-0.0349,0.0932
0.15,3500000,-15.086,10.27,-26.993,3.24,-6.243,-9.48,0.0707,-0.1843,-0.4783,0.0121,-0.0313,-0.0614
0.15,3500000,-10.234,10.27,-26.993,3.24,-6.243,-9.48,0.0929,-0.2763,-0.1915,0.0022,-0.0634,-0.0117
0.15,3500000,-5.463,10.27,-26.993,3.24,-6.243,-9.48,0.1068,-0.3589,0.0486,-0.0071,-0.0902,0.0348
0.15,3500000,-4.253,10.27,-26.993,3.24,-6.243,-9.48,0.1092,-0.3818,0.1057,-0.0095,-0.0976,0.0476
0.15,3500000,-3.183,10.27,-26.993,3.24,-6.243,-9.48,0.111,-0.4033,0.1559,-0.0118,-0.1045,0.0593
0.15,3500000,-2.37,10.27,-26.993,3.24,-6.243,-9.48,0.1122,-0.4206,0.1944,-0.0135,-0.1098,0.0685
0.15,3500000,-0.018,10.27,-26.993,3.24,-6.243,-9.48,0.1148,-0.4761,0.3107,-0.0188,-0.1262,0.0973
0.15,3500000,3.839,10.27,-26.993,3.24,-6.243,-9.48,0.1166,-0.5987,0.5332,-0.0298,-0.1637,0.1578
0.15,3500000,4.936,10.27,-26.993,3.24,-6.243,-9.48,0.1165,-0.6416,0.6061,-0.0335,-0.1774,0.1786
0.15,3500000,14.356,10.27,-26.993,3.24,-6.243,-9.48,0.1017,-0.9922,1.2546,-0.0617,-0.2886,0.3481
0.15,3500000,15.545,10.27,-26.993,3.24,-6.243,-9.48,0.0979,-1.0237,1.3292,-0.064,-0.2976,0.3635
0.15,3500000,16.968,10.27,-26.993,3.24,-6.243,-9.48,0.0929,-1.0571,1.4158,-0.0663,-0.3069,0.3801
0.15,3500000,19.077,10.27,-26.993,3.24,-6.243,-9.48,0.0845,-1.0986,1.539,-0.069,-0.3181,0.4011
0.15,3500000,19.152,10.27,-26.993,3.24,-6.243,-9.48,0.0842,-1.0999,1.5433,-0.0691,-0.3184,0.4018
0.15,3500000,19.227,10.27,-26.993,3.24,-6.243,-9.48,0.0838,-1.1012,1.5476,-0.0691,-0.3188,0.4025
0.15,3500000,-10.169,-19.17,-10.366,29.397,-2.207,-16.793,0.0843,1.4826,-0.966,0.073,0.4154,-0.3101
0.15,3500000,-8.29,-19.17,-10.366,29.397,-2.207,-16.793,0.0944,1.4112,-0.8377,0.0672,0.3909,-0.2758
0.15,3500000,-6.979,-19.17,-10.366,29.397,-2.207,-16.793,0.1006,1.358,-0.7464,0.063,0.3718,-0.25
0.15,3500000,-5.67,-19.17,-10.366,29.397,-2.207,-16.793,0.1058,1.3018,-0.6532,0.0584,0.3506,-0.2225
0.15,3500000,-4.021,-19.17,-10.366,29.397,-2.207,-16.793,0.112,1.2279,-0.532,0.0523,0.3223,-0.1859
0.15,3500000,-3.629,-19.17,-10.366,29.397,-2.207,-16.793,0.1134,1.2097,-0.5024,0.0508,0.3152,-0.1769
0.15,3500000,-0.352,-19.17,-10.366,29.397,-2.207,-16.793,0.1236,1.0453,-0.2394,0.0365,0.2484,-0.0935
0.15,3500000,4.171,-19.17,-10.366,29.397,-2.207,-16.793,0.1318,0.8012,0.1503,0.0142,0.1421,0.0338
0.15,3500000,6.964,-19.17,-10.366,29.397,-2.207,-16.793,0.1322,0.6405,0.4057,-0.0008,0.0674,0.1191
0.15,3500000,7.63,-19.17,-10.366,29.397,-2.207,-16.793,0.1316,0.5924,0.4766,-0.0053,0.0441,0.1444
0.15,3500000,9.176,-19.17,-10.366,29.397,-2.207,-16.793,0.129,0.4203,0.7012,-0.0212,-0.042,0.2344
0.15,3500000,10.557,-19.17,-10.366,29.397,-2.207,-16.793,0.1253,0.1653,1.0028,-0.0445,-0.1719,0.3668
0.15,3500000,11.345,-19.17,-10.366,29.397,-2.207,-16.793,0.1229,0.0723,1.123,-0.053,-0.2197,0.4157
0.15,3500000,13.949,-19.17,-10.366,29.397,-2.207,-16.793,0.1132,0.3449,0.9415,-0.0289,-0.0832,0.2813
0.15,3500000,16.422,-19.17,-10.366,29.397,-2.207,-16.793,0.1009,0.5651,0.8038,-0.0102,0.0229,0.1736
0.15,3500000,-18.844,-13.68,27.521,28.748,-18.465,19.516,0.0762,1.3112,-1.5906,0.0848,0.4556,-0.5075
0.15,3500000,-13.402,-13.68,27.521,28.748,-18.465,19.516,0.1102,1.1607,-1.284,0.0721,0.3989,-0.4342
0.15,3500000,-12.999,-13.68,27.521,28.748,-18.465,19.516,0.1123,1.1486,-1.2606,0.0711,0.3949,-0.4285
0.15,3500000,-12.347,-13.68,27.521,28.748,-18.465,19.516,0.1154,1.1287,-1.2218,0.0695,0.3884,-0.419
0.15,3500000,-7.066,-13.68,27.521,28.748,-18.465,19.516,0.1341,0.9577,-0.896,0.0562,0.3364,-0.3376
0.15,3500000,-0.654,-13.68,27.521,28.748,-18.465,19.516,0.1425,0.7186,-0.4796,0.0361,0.256,-0.2196
0.15,3500000,3.744,-13.68,27.521,28.748,-18.465,19.516,0.1403,0.493,-0.1243,0.0153,0.1629,-0.1025
0.15,3500000,7.237,-13.68,27.521,28.748,-18.465,19.516,0.1345,0.2933,0.1869,-0.0038,0.0733,0.0028
0.15,3500000,9.621,-13.68,27.521,28.748,-18.465,19.516,0.1265,0.2681,0.2871,-0.0065,0.0643,0.0187
0.15,3500000,11.494,-13.68,27.521,28.748,-18.465,19.516,0.1181,0.2933,0.3201,-0.0044,0.0777,0.0084
0.15,3500000,13.314,-13.68,27.521,28.748,-18.465,19.516,0.1091,0.3363,0.3362,-0.0008,0.0994,-0.0112
0.15,3500000,14.199,-13.68,27.521,28.748,-18.465,19.516,0.1045,0.3668,0.336,0.0019,0.1146,-0.0257
0.15,3500000,18.655,-13.68,27.521,28.748,-18.465,19.516,0.0789,0.7041,0.166,0.0318,0.2854,-0.1937
0.15,3500000,18.943,-13.68,27.521,28.748,-18.465,19.516,0.0771,0.7443,0.1375,0.0354,0.3059,-0.2141
0.15,3500000,18.949,-13.68,27.521,28.748,-18.465,19.516,0.0771,0.7452,0.1369,0.0355,0.3063,-0.2145
0.15,3500000,-19.342,0.46,-4.055,5.105,12.086,17.205,0.0821,0.674,-1.2737,0.0544,0.2202,-0.3109
0.15,3500000,-18.371,0.46,-4.055,5.105,12.086,17.205,0.0883,0.6396,-1.2034,0.051,0.2042,-0.2934
0.15,3500000,-14.959,0.46,-4.055,5.105,12.086,17.205,0.1071,0.5052,-0.9473,0.0379,0.1439,-0.225
0.15,3500000,-9.567,0.46,-4.055,5.105,12.086,17.205,0.1234,0.2772,-0.5311,0.0165,0.0515,-0.1089
0.15,3500000,-7.74,0.46,-4.055,5.105,12.086,17.205,0.1259,0.2072,-0.4039,0.0099,0.0255,-0.0733
0.15,3500000,-5.475,0.46,-4.055,5.105,12.086,17.205,0.1271,0.1326,-0.2643,0.003,0.0002,-0.0353
0.15,3500000,-5.347,0.46,-4.055,5.105,12.086,17.205,0.1271,0.1317,-0.2599,0.0029,0.0005,-0.0348
0.15,3500000,-5.014,0.46,-4.055,5.105,12.086,17.205,0.1271,0.1294,-0.2488,0.0027,0.0012,-0.0336
0.15,3500000,-4.139,0.46,-4.055,5.105,12.086,17.205,0.1269,0.1177,-0.2145,0.0017,0.0003,-0.0276
0.15,3500000,0.246,0.46,-4.055,5.105,12.086,17.205,0.1232,0.0167,-0.0158,-0.0074,-0.0238,0.024
0.15,3500000,3.747,0.46,-4.055,5.105,12.086,17.205,0.1186,-0.0554,0.1362,-0.0139,-0.0371,0.0605
0.15,3500000,10.384,0.46,-4.055,5.105,12.086,17.205,0.1038,-0.1154,0.39,-0.0199,-0.0296,0.0911
0.15,3500000,10.627,0.46,-4.055,5.105,12.086,17.205,0.1031,-0.1211,0.4036,-0.0204,-0.0313,0.0941
0.15,3500000,15.419,0.46,-4.055,5.105,12.086,17.205,0.0836,-0.1935,0.6455,-0.0274,-0.0474,0.1312
0.15,3500000,17.379,0.46,-4.055,5.105,12.086,17.205,0.0731,-0.2134,0.7427,-0.0293,-0.0503,0.1415
0.15,3500000,-13.513,4.01,24.711,7.944,9.141,-4.638,0.1098,0.1569,-0.6651,0.0243,0.1103,-0.205
0.15,3500000,-13.431,4.01,24.711,7.944,9.141,-4.638,0.1102,0.1541,-0.659,0.0241,0.1091,-0.2035
0.15,3500000,-12.646,4.01,24.711,7.944,9.141,-4.638,0.1137,0.1275,-0.6017,0.0215,0.0984,-0.1895
0.15,3500000,-10.516,4.01,24.711,7.944,9.141,-4.638,0.1222,0.0601,-0.4558,0.0149,0.0723,-0.1538
0.15,3500000,-10.249,4.01,24.711,7.944,9.141,-4.638,0.1231,0.0522,-0.4385,0.0141,0.0693,-0.1496
0.15,3500000,-9.829,4.01,24.711,7.944,9.141,-4.638,0.1245,0.04,-0.4118,0.0129,0.0647,-0.1431
0.15,3500000,-8.304,4.01,24.711,7.944,9.141,-4.638,0.1291,-0.0025,-0.3194,0.0087,0.0492,-0.1207
0.15,3500000,-3.244,4.01,24.711,7.944,9.141,-4.638,0.1388,-0.1102,-0.0732,-0.0024,0.0148,-0.0617
0.15,3500000,1.203,4.01,24.711,7.944,9.141,-4.638,0.1428,-0.1936,0.11,-0.0105,-0.0024,-0.0183
0.15,3500000,1.801,4.01,24.711,7.944,9.141,-4.638,0.1432,-0.2008,0.1306,-0.0111,-0.0019,-0.0149
0.15,3500000,4.372,4.01,24.711,7.944,9.141,-4.638,0.1439,-0.213,0.2048,-0.0118,0.0107,-0.0105
0.15,3500000,4.429,4.01,24.711,7.944,9.141,-4.638,0.1439,-0.2131,0.2064,-0.0118,0.0111,-0.0105
0.15,3500000,5.476,4.01,24.711,7.944,9.141,-4.638,0.1437,-0.2205,0.2418,-0.0123,0.0153,-0.0076
0.15,3500000,5.76,4.01,24.711,7.944,9.141,-4.638,0.1436,-0.2254,0.2546,-0.0127,0.0149,-0.0054
0.15,3500000,14.799,4.01,24.711,7.944,9.141,-4.638,0.125,-0.5079,0.8332,-0.0369,-0.0701,0.132
0.15,3500000,-18.941,-4.84,12.308,-27.314,-5.302,-4.956,0.0892,0.8131,-1.3385,0.0665,0.2774,-0.3644
0.15,3500000,-17.849,-4.84,12.308,-27.314,-5.302,-4.956,0.0958,0.7663,-1.2524,0.063,0.2569,-0.3408
0.15,3500000,-16.094,-4.84,12.308,-27.314,-5.302,-4.956,0.1058,0.6873,-1.1136,0.0569,0.2224,-0.3011
0.15,3500000,-9.407,-4.84,12.308,-27.314,-5.302,-4.956,0.1367,0.3396,-0.5773,0.0292,0.0716,-0.1271
0.15,3500000,-5.3,-4.84,12.308,-27.314,-5.302,-4.956,0.1456,0.1413,-0.2892,0.0127,-0.008,-0.0297
0.15,3500000,-4.13,-4.84,12.308,-27.314,-5.302,-4.956,0.1456,0.1051,-0.2276,0.0096,-0.019,-0.0124
0.15,3500000,-2.782,-4.84,12.308,-27.314,-5.302,-4.956,0.1448,0.0864,-0.1808,0.008,-0.02,-0.004
0.15,3500000,1.31,-4.84,12.308,-27.314,-5.302,-4.956,0.1392,0.024,-0.0298,0.0022,-0.0266,0.0263
0.15,3500000,1.686,-4.84,12.308,-27.314,-5.302,-4.956,0.1385,0.0108,-0.0075,0.0009,-0.0311,0.033
0.15,3500000,2.681,-4.84,12.308,-27.314,-5.302,-4.956,0.1364,-0.0189,0.0475,-0.002,-0.0405,0.0484
0.15,3500000,8.281,-4.84,12.308,-27.314,-5.302,-4.956,0.1205,-0.0123,0.2126,-0.0023,-0.0092,0.0487
0.15,3500000,10.486,-4.84,12.308,-27.314,-5.302,-4.956,0.112,-0.0116,0.2894,-0.0026,0.001,0.0491
0.15,3500000,10.679,-4.84,12.308,-27.314,-5.302,-4.956,0.1112,-0.0129,0.2977,-0.0027,0.0011,0.0498
0.15,3500000,19.127,-4.84,12.308,-27.314,-5.302,-4.956,0.0663,-0.035,0.6555,-0.0058,0.0161,0.0627
0.15,3500000,19.942,-4.84,12.308,-27.314,-5.302,-4.956,0.0611,-0.0374,0.6929,-0.006,0.0164,0.064
0.15,3500000,-13.064,-17.76,-3.054,6.628,-9.664,-10.142,0.0325,1.4022,-1.185,0.0785,0.3843,-0.3447
0.15,3500000,-11.246,-17.76,-3.054,6.628,-9.664,-10.142,0.0402,1.3304,-1.0554,0.0731,0.3596,-0.3107
0.15,3500000,-11.003,-17.76,-3.054,6.628,-9.664,-10.142,0.0412,1.3206,-1.0382,0.0723,0.3562,-0.306
0.15,3500000,-10.536,-17.76,-3.054,6.628,-9.664,-10.142,0.043,1.3016,-1.0051,0.0708,0.3495,-0.297
0.15,3500000,-9.16,-17.76,-3.054,6.628,-9.664,-10.142,0.0478,1.2445,-0.9082,0.0664,0.3292,-0.2699
0.15,3500000,-9.111,-17.76,-3.054,6.628,-9.664,-10.142,0.048,1.2425,-0.9047,0.0662,0.3285,-0.2689
0.15,3500000,-6.583,-17.76,-3.054,6.628,-9.664,-10.142,0.0553,1.1332,-0.7273,0.0573,0.2879,-0.2166
0.15,3500000,-6.501,-17.76,-3.054,6.628,-9.664,-10.142,0.0555,1.1295,-0.7216,0.057,0.2865,-0.2148
0.15,3500000,0.239,-17.76,-3.054,6.628,-9.664,-10.142,0.0667,0.8067,-0.2153,0.0289,0.158,-0.0548
0.15,3500000,0.68,-17.76,-3.054,6.628,-9.664,-10.142,0.0671,0.7851,-0.1803,0.0269,0.1492,-0.0437
0.15,3500000,0.786,-17.76,-3.054,6.628,-9.664,-10.142,0.0671,0.7799,-0.1718,0.0265,0.147,-0.0411
0.15,3500000,10.638,-17.76,-3.054,6.628,-9.664,-10.142,0.0616,0.1294,0.8406,-0.0354,-0.1467,0.2992
0.15,3500000,16.802,-17.76,-3.054,6.628,-9.664,-10.142,0.0442,0.5449,0.6988,-0.0008,0.0758,0.0964
0.15,3500000,19.089,-17.76,-3.054,6.628,-9.664,-10.142,0.0352,0.669,0.6789,0.0091,0.1404,0.0356
0.15,3500000,19.611,-17.76,-3.054,6.628,-9.664,-10.142,0.0329,0.704,0.6671,0.0119,0.1582,0.0182
0.15,3500000,-17.678,3.03,-22.341,25.774,0.58,11.963,0.105,0.4985,-1.0014,0.0426,0.1774,-0.2435
0.15,3500000,-15.244,3.03,-22.341,25.774,0.58,11.963,0.1185,0.413,-0.8218,0.0348,0.1401,-0.1995
0.15,3500000,-14.235,3.03,-22.341,25.774,0.58,11.963,0.1236,0.3787,-0.7494,0.0316,0.1258,-0.1817
0.15,3500000,-13.961,3.03,-22.341,25.774,0.58,11.963,0.1249,0.3696,-0.73,0.0307,0.122,-0.177
0.15,3500000,-12.654,3.03,-22.341,25.774,0.58,11.963,0.1309,0.3267,-0.6391,0.0268,0.1048,-0.1548
0.15,3500000,-6.752,3.03,-22.341,25.774,0.58,11.963,0.1516,0.2005,-0.3113,0.0146,0.0673,-0.0881
0.15,3500000,-5.792,3.03,-22.341,25.774,0.58,11.963,0.1539,0.2128,-0.2938,0.0157,0.0786,-0.0937
0.15,3500000,-3.16,3.03,-22.341,25.774,0.58,11.963,0.1591,0.0874,-0.0925,0.0036,0.0297,-0.0284
0.15,3500000,-2.432,3.03,-22.341,25.774,0.58,11.963,0.1603,0.0134,0.0009,-0.0035,-0.0033,0.0094
0.15,3500000,-1.649,3.03,-22.341,25.774,0.58,11.963,0.1614,-0.0536,0.0879,-0.0099,-0.0324,0.0437
0.15,3500000,1.052,3.03,-22.341,25.774,0.58,11.963,0.1642,-0.1528,0.2498,-0.0192,-0.0651,0.0945
0.15,3500000,3.005,3.03,-22.341,25.774,0.58,11.963,0.1653,-0.1849,0.3245,-0.022,-0.0682,0.1103
0.15,3500000,7.699,3.03,-22.341,25.774,0.58,11.963,0.1616,0.0356,0.209,0.0001,0.0701,-0.0033
0.15,3500000,12.313,3.03,-22.341,25.774,0.58,11.963,0.1444,-0.263,0.6145,-0.0256,-0.0658,0.1469
0.15,3500000,19.9,3.03,-22.341,25.774,0.58,11.963,0.1015,-0.4924,1.0917,-0.0429,-0.1621,0.2632
0.15,3500000,-15.307,4.46,0.046,-15.751,29.718,-20.088,0.1368,0.2144,-0.6672,0.0223,0.041,-0.1073
0.15,3500000,-10.986,4.46,0.046,-15.751,29.718,-20.088,0.1541,-0.0035,-0.3008,0.002,-0.0584,0.004
0.15,3500000,-8.579,4.46,0.046,-15.751,29.718,-20.088,0.1601,-0.0439,-0.1805,-0.002,-0.0691,0.0247
0.15,3500000,-4.161,4.46,0.046,-15.751,29.718,-20.088,0.1675,-0.2382,0.1518,-0.0212,-0.1462,0.1256
0.15,3500000,0.106,4.46,0.046,-15.751,29.718,-20.088,0.1701,-0.3434,0.3707,-0.0317,-0.1738,0.1803
0.15,3500000,3.126,4.46,0.046,-15.751,29.718,-20.088,0.1697,-0.3866,0.4868,-0.0356,-0.1743,0.2009
0.15,3500000,3.892,4.46,0.046,-15.751,29.718,-20.088,0.1693,-0.3729,0.4916,-0.0341,-0.1619,0.1933
0.15,3500000,5.482,4.46,0.046,-15.751,29.718,-20.088,0.1681,-0.371,0.5291,-0.0336,-0.1498,0.1911
0.15,3500000,5.697,4.46,0.046,-15.751,29.718,-20.088,0.1678,-0.373,0.5364,-0.0337,-0.1494,0.1919
0.15,3500000,8.462,4.46,0.046,-15.751,29.718,-20.088,0.1637,-0.4203,0.6561,-0.0375,-0.1561,0.2139
0.15,3500000,12.298,4.46,0.046,-15.751,29.718,-20.088,0.1521,-0.4935,0.8344,-0.0435,-0.1757,0.25
0.15,3500000,15.227,4.46,0.046,-15.751,29.718,-20.088,0.1371,-0.5201,0.9421,-0.046,-0.1803,0.2626
0.15,3500000,15.501,4.46,0.046,-15.751,29.718,-20.088,0.1355,-0.5223,0.9524,-0.0462,-0.1807,0.2636
0.15,3500000,16.213,4.46,0.046,-15.751,29.718,-20.088,0.1312,-0.5277,0.9795,-0.0467,-0.1816,0.2662
0.15,3500000,17.968,4.46,0.046,-15.751,29.718,-20.088,0.1201,-0.5418,1.0501,-0.0481,-0.1843,0.273
0.15,3500000,-19.663,-7.46,-9.365,1.352,11.99,-0.725,0.0613,1.1623,-1.4949,0.0765,0.3339,-0.3721
0.15,3500000,-16.643,-7.46,-9.365,1.352,11.99,-0.725,0.0787,1.0473,-1.2564,0.067,0.2895,-0.3133
0.15,3500000,-13.876,-7.46,-9.365,1.352,11.99,-0.725,0.0923,0.9273,-1.0313,0.0569,0.2437,-0.2527
